,co_name,symbol,market,asset,co_business,cc,amplitude,pe_s_d,co_intro,exchange,mv,pb_d,ps_d,equity,industry
,嘉寓股份,300117,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,宝钛股份,600456,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,佛塑科技,000973,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,翰宇药业,300199,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,海晨股份,300873,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,赛微电子,300456,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,深赛格,000058,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,建霖家居,603408,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,蠡湖股份,300694,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,应流股份,603308,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,佳华科技,688051,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,华业香料,300886,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,兰生股份,600826,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,西王食品,000639,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,艾迪药业,688488,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,海印股份,000861,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,交大思诺,300851,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,华宝股份,300741,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,城地股份,603887,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,远光软件,002063,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,泰和新材,002254,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,汉邦高科,300449,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,旷达科技,002516,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,盛屯矿业,600711,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,惠城环保,300779,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,聚龙股份,300202,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,牧高笛,603908,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,荣安地产,000517,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,三祥新材,603663,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,康跃科技,300391,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,宝利国际,300135,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,隆利科技,300752,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,大元泵业,603757,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,远方信息,300306,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,华能水电,600025,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,爱旭股份,600732,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,金财互联,002530,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,我爱我家,000560,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,北玻股份,002613,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,帝科股份,300842,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,东旭蓝天,000040,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,方大集团,000055,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,海尔智家,600690,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,中国软件,600536,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,三德科技,300515,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,华体科技,603679,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,路畅科技,002813,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,联瑞新材,688300,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,金石亚药,300434,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,新天然气,603393,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,万里石,002785,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,晨光新材,605399,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,隆平高科,000998,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,海尔生物,688139,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,*ST海创B,900955,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,中泰股份,300435,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,新奥股份,600803,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,银龙股份,603969,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,灵康药业,603669,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,华发股份,600325,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,松霖科技,603992,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,中设股份,002883,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,荣联科技,002642,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,华孚时尚,002042,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,吉翔股份,603399,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,海航基础,600515,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,威帝股份,603023,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,大悦城,000031,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,麦达数字,002137,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,太阳能,000591,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,中科星图,688568,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,众望布艺,605003,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,索菲亚,002572,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,数字认证,300579,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,ST加加,002650,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,卓易信息,688258,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,京源环保,688096,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,双林股份,300100,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,怡亚通,002183,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,富森美,002818,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,*ST康盛,002418,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,三六五网,300295,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,太空智造,300344,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,拓维信息,002261,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,胜蓝股份,300843,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,宜华健康,000150,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,科达股份,600986,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,原尚股份,603813,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,电工合金,300697,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,一品红,300723,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,新华联,000620,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,芯源微,688037,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,士兰微,600460,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,美晨生态,300237,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,君实生物...,688180,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,科拓生物,300858,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,百合花,603823,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,东方环宇,603706,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,三湘印象,000863,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,阳光城,000671,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,科大智能,300222,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,华谊嘉信,300071,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,汉嘉设计,300746,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,慈星股份,300307,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,中颖电子,300327,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,*ST环球,600146,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,金力永磁,300748,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,惠达卫浴,603385,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,中科电气,300035,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,润禾材料,300727,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,创力集团,603012,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,上海电影,601595,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,煌上煌,002695,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,厦门象屿,600057,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,浙商中拓,000906,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,彩虹股份,600707,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,安居宝,300155,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,*ST辅仁,600781,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,圣阳股份,002580,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,顺钠股份,000533,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,三只松鼠,300783,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,中材节能,603126,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,鹏辉能源,300438,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,天迈科技,300807,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,吉宏股份,002803,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,宏创控股,002379,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,新宁物流,300013,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,天阳科技,300872,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,吉林森工,600189,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,航天机电,600151,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,锦鸡股份,300798,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,卓越新能,688196,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,中环装备,300140,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,均瑶健康,605388,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,首钢股份,000959,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,长江电力,600900,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,川恒股份,002895,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,粤宏远A,000573,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,英联股份,002846,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,湖南发展,000722,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,罗牛山,000735,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,上海物贸,600822,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,延江股份,300658,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,科蓝软件,300663,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,左江科技,300799,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,宁波港,601018,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,金健米业,600127,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,合盛硅业,603260,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,北京君正,300223,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,天山股份,000877,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,坚朗五金,002791,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,*ST实达,600734,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,天龙集团,300063,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,东港股份,002117,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,雄韬股份,002733,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,同益股份,300538,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,银禧科技,300221,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,常铝股份,002160,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,中国国贸,600007,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,西部超导,688122,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,楚江新材,002171,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,嘉美包装,002969,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,中大力德,002896,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,居然之家,000785,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,中国科传,601858,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,海鸥住工,002084,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,圣湘生物,688289,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,森麒麟,002984,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,广汇物流,600603,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,新洋丰,000902,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,拉卡拉,300773,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,柯利达,603828,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,欢瑞世纪,000892,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,天奇股份,002009,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,至正股份,603991,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,保利地产,600048,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,宝通科技,300031,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,志邦家居,603801,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,宁波韵升,600366,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,通用股份,601500,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,延安必康,002411,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,凯乐科技,600260,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,晨化股份,300610,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,顺威股份,002676,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,中富通,300560,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,苏垦农发,601952,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,奥普家居,603551,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,九典制药,300705,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,宝胜股份,600973,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,雪峰科技,603227,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,赢时胜,300377,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,朗新科技,300682,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,迪普科技,300768,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,平治信息,300571,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,实丰文化,002862,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,新安股份,600596,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,必创科技,300667,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,威胜信息,688100,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,菲林格尔,603226,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,鸿泉物联,688288,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,澜起科技,688008,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,沪宁股份,300669,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,大地熊,688077,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,力合微,688589,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,新日恒力,600165,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,易天股份,300812,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,佳沃股份,300268,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,山东药玻,600529,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,建科院,300675,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,华凯创意,300592,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,武进不锈,603878,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,永东股份,002753,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,花王股份,603007,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,北新建材,000786,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,中创环保,300056,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,硅宝科技,300019,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,爱司凯,300521,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,金杯汽车,600609,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,圣邦股份,300661,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,奥普光电,002338,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,国城矿业,000688,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,汉缆股份,002498,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,长盛轴承,300718,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,香雪制药,300147,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,ST人乐,002336,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,*ST力帆,601777,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,探路者,300005,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,贝仕达克,300822,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,中粮糖业,600737,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,大康农业,002505,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,力鼎光电,605118,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,湖南海利,600731,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,冠盛股份,605088,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,新城控股,601155,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,维康药业,300878,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,泛海控股,000046,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,大有能源,600403,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,农发种业,600313,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,申通快递,002468,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,巨星农牧,603477,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,新华传媒,600825,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,弘信电子,300657,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,金博股份,688598,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,成都先导,688222,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,汉王科技,002362,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,奇信股份,002781,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,乐歌股份,300729,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,三圣股份,002742,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,方邦股份,688020,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,福安药业,300194,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,美力科技,300611,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,赛诺医疗,688108,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,深振业A,000006,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,*ST雪莱,002076,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,恒星科技,002132,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,科融环境,300152,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,宁通信B,200468,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,万向德农,600371,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,新野纺织,002087,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,金太阳,300606,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,诚益通,300430,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,供销大集,000564,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,福晶科技,002222,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,亚太实业,000691,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,深粮控股,000019,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,德新交运,603032,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,XD硕世生,688399,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,富满电子,300671,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,华英农业,002321,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,均胜电子,600699,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,天合光能,688599,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,天智航-U,688277,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,我乐家居,603326,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,长海股份,300196,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,心脉医疗,688016,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,飞凯材料,300398,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,美克家居,600337,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,开尔新材,300234,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,测绘股份,300826,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,华峰铝业,601702,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,好利来,002729,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,广田集团,002482,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,万安科技,002590,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,全筑股份,603030,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,辉隆股份,002556,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,八一钢铁,600581,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,深康佳A,000016,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,登云股份,002715,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,天马科技,603668,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,晓程科技,300139,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,沈阳化工,000698,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,金雷股份,300443,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,悦心健康,002162,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,慧辰资讯,688500,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,浙矿股份,300837,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,宏辉果蔬,603336,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,富祥药业,300497,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,申华控股,600653,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,英唐智控,300131,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,硕贝德,300322,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,莱茵体育,000558,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,ST通葡,600365,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,南山控股,002314,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,蓝光发展,600466,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,永太科技,002326,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,新研股份,300159,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,金地集团,600383,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,正帆科技,688596,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,大东方,600327,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,东方雨虹,002271,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,东方通,300379,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,*ST华塑,000509,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,华荣股份,603855,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,金山办公,688111,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,国元证券,000728,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,ST国重装,601399,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,埃夫特-U,688165,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,中微公司,688012,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,雷曼光电,300162,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,沪硅产业...,688126,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,路德环境,688156,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,建艺集团,002789,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,思美传媒,002712,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,山大地纬,688579,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,新亚制程,002388,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,横河模具,300539,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,福日电子,600203,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,创源文化,300703,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,聚隆科技,300475,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,光库科技,300620,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,仕佳光子...,688313,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,*ST天娱,002354,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,美尚生态,300495,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,深南股份,002417,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,顺博合金,002996,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,山煤国际,600546,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,任子行,300311,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,中鲁B,200992,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,阿石创,300706,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,华特气体,688268,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,博睿数据,688229,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,航锦科技,000818,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,精工钢构,600496,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,首开股份,600376,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,新开源,300109,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,博士眼镜,300622,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,北鼎股份,300824,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,新疆众和,600888,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,润和软件,300339,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,ST圣莱,002473,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,科顺股份,300737,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,华锋股份,002806,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,通达动力,002576,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,高盟新材,300200,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,汇金科技,300561,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,华虹计通,300330,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
